"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"348","T63","N62",1.4,1.2,"Globorotalia tosaensis"
"349","T65","N64",0.8,0,"Globorotalia cavernula"
"350","T66","F88787",0.683167668847704,0,"Globorotalia truncatulinoides"
"351","T67","N198",64.87,64.85,"Muricohedbergella monmouthensis"
"352","T7","N6",45.25,39.3,"Pseudohastigerina sharkriverensis"
"353","T71","N70",60.75,60.7,"Praemurica uncinata"
"354","T73","F50783",59.4524555828609,55.9,"Igorina albeari"
"355","T74","F68823",43.8799818978237,43.6,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"356","T75","F9039",46.6645837315368,43,"Alicantina lozanoi-Alicantina prolata"
"357","T78","N370",54.5,54.45,"Morozovella velascoensis-Morozovella acuta"
"358","T81","F56338",55.8046696890006,54.45,"Morozovella occlusa"
"359","T82","F53535",55.6308682687278,55.45,"Morozovella pasionensis-Morozovella acutispira"
"360","T85","F54024",51.3563201213395,50.8,"Morozovella aequa"
"361","T87","F69578",47.1966764476889,38,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"362","T9","F71022",34.4552696622304,32.2,"Pseudohastigerina micra"
"363","T91","N89",54.1,51.6,"Morozovella marginodentata"
"364","T92","F55582",51.8018128040433,50.4,"Morozovella gracilis-Morozovella formosa"
"365","T93","F56867",53.3394122387302,50.8,"Morozovella subbotinae"
"366","T95","F54873",47.1411770719127,43.6,"Morozovella lensiformis-Morozovella aragonensis"
"367","T96","N98",47.19,43.9,"Morozovella crater"
"368","T97","F54896",45.4068609614391,45.15,"Morozovella caucasica"
"369","T999","N998",26.3,23.8,"Protentelloides primitiva-Protentelloides dalhousiei"
"370","F22517","F20177",27.9729519523822,27.9071864420082,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"371","F73044","F73674",13.385252338727,12.0222982005714,"Sphaeroidinellopsis disjuncta-Sphaeroidinellopsis seminulina"
"372","F47933","F44986",4.04779248883511,3.72514377699963,"Globoturborotalita woodi-Globoturborotalita apertura"
"373","F36895","N332",17.5,15.319240693606,"Globigerinoides mitra"
"374","F86992","F85419",19.8111744549125,19.7687987187575,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"375","F35481","F37674",16.3522777024205,15.4235310975662,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"376","F79410","F79457",46.6577770123794,45.6780956414831,"Subbotina senni"
"377","F78977","F77686",48.6256805502987,47.8421640426014,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"378","F78188","N310",38.5,38.1975179279782,"Subbotina linaperta-Subbotina utilisindex"
"379","F52151","F52699",6.85729667902924,6.53997146063019,"Globorotalia menardii"
"380","F78606","F79023",43.4615018769121,42.3821300048172,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"381","F992","F1389",45.9439464354725,44.8264947815379,"Acarinina boudreauxi-Acarinina bullbrooki"
"382","F23356","F24171",17.2354972485469,16.8091088680737,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"383","F776","F1750",42.3948311856133,41.8440464243595,"Acarinina boudreauxi-Acarinina bullbrooki"
"384","F12110","N210",39.4,37.2118420017976,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"385","F64998","F65199",25.3481748833621,21.4996189283347,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"386","F64004","F64050",18.2332485979539,17.5356031515962,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"387","F38199","N334",15.1,3.71733802702076,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"388","F87050","F85469",11.0163384018156,10.9556220801105,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"389","F3186","F3197",52.9891555300076,52.0354816250387,"Acarinina esnaensis-Acarinina wilcoxensis"
"390","F82324","F77081",34.1283984847292,33.9755683578816,"Subbotina yeguaensis-Subbotina gortanii"
"391","F24908","F25163",15.7034382201452,14.3906334010634,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"392","F81615","F81684",35.6040818255837,34.9697442555637,"Subbotina linaperta-Subbotina utilisindex"
"393","F40852","F40740",19.5060649099808,19.2262221845786,"Globoquadrina dehiscens"
"394","F53823","N101",60.2,58.1745463004829,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"395","F32384","N298",10.2,8.09309522763532,"Globigerinella siphonifera"
"396","F47686","N349",2,0.993849593403891,"Globoturborotalita rubescens"
"397","F56867","N90",54,53.3394122387302,"Morozovella subbotinae"
"398","F23578","F22658",6.26415283354591,5.76674167225836,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"399","F62757","F62943",15.3357047318736,13.74748653149,"Paragloborotalia continuosa"
"400","F79340","F79986",44.9782253555272,44.2983977309673,"Subbotina senni"
"401","F60507","N156",10.8,6.15093841947615,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"402","F74617","F78683",38.2442749999679,38.022372939088,"Subbotina minima-Subbotina angiporoides"
"403","F22436","F23223",21.7169049341883,20.622658741998,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"404","F75446","F75036",40.6470814348035,38.0386305047509,"Parasubbotina hagni-Subbotina corpulenta"
"405","F82072","F81841",58.1717517989315,57.101745981123,"Subbotina velascoensis"
"406","F38818","F38735",12.4399908691198,11.5790269360347,"Globigerinoides subquadratus"
"407","F31301","F31362",38.3138020066381,37.9554725986231,"Globigerinatheka tropicalis"
"408","F10763","F12901",30.6051984870713,30.3033130601537,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"409","F37789","F37403",6.30811170492554,5.98115913722897,"Globigerinoides obliquus"
"410","F10126","F11003",29.4735180214074,29.1754512724769,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"411","F4211","F4219",57.4859078878813,56.7894976220117,"Acarinina nitida"
"412","F16408","F17450",11.0929369278066,11.0094869165006,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"413","F80401","F80424",60.4251896726061,60.005928705635,"Subbotina trivialis-Subbotina triangularis"
"414","F97","F5962",46.9302645606427,43.9669820049754,"Acarinina alticonica-Acarinina pseudosubsphaerica"
"415","F50291","F50518",3.56441451900223,3.15576265117052,"Globorotalia scitula"
"416","F30077","F30276",36.8782406263217,36.0281477806717,"Globigerinatheka index"
"417","F50601","F50291",3.15576265117052,2.61961837767856,"Globorotalia scitula"
"418","F5207","F5089",41.8475735772274,41.1348066815309,"Acarinina coalingensis-Acarinina primitiva"
"419","F72600","F72572",11.1887041242095,10.8181744857109,"Sphaeroidinellopsis kochi"
"420","F88376","F88434",3.36340199028589,2.64881447463902,"Globorotalia crassula"
"421","F56027","F55945",51.839707147961,51.5746661376907,"Morozovella lensiformis-Morozovella aragonensis"
"422","F39538","F39542",8.09750861932462,7.53096620743192,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"423","F41250","F41327",18.8527957184505,18.5724303647679,"Globoquadrina dehiscens"
"424","F86734","F85226",21.1179938180046,20.6360839621979,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"425","F53776","F53925",53.8750616245344,51.5820959493797,"Morozovella aequa"
"426","F22334","F22582",25.2168388026278,24.0814666002057,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"427","F78930","N305",58.7,55.4522476804166,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"428","F77686","F77638",49.4947561252494,48.6256805502987,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"429","F16920","F17506",13.0539141621534,13.0209355376614,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"430","F71022","F70804",35.6801073795785,34.4552696622304,"Pseudohastigerina micra"
"431","F69920","F69904",61.7395504655829,61.4685289571481,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"432","F22546","F22394",15.4297188994312,15.4157663488529,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"433","F64912","F64653",26.3941066509534,26.3383559080479,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"434","F10764","F12841",27.2143581771315,26.4304587716724,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"435","F30373","F29762",40.1429675530898,39.7351154246437,"Globigerinatheka index"
"436","F5265","F5174",42.6717075636154,42.3696285555698,"Acarinina coalingensis-Acarinina primitiva"
"437","F48464","N322",30.3,24.2192271711072,"Globoturborotalita woodi"
"438","F70769","F70636",42.7235195314162,37.6413846730511,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"439","F12260","F12535",22.8676423689622,22.7516856692987,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"440","F53912","F53885",56.4660357548739,56.15998383908,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"441","F16263","N221",44.6,43.4611437817733,"Clavigerinella eocanica"
"442","F61635","F61150",1.30766009070911,0.201825203597546,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"443","F38428","F38536",1.291520570549,1.04050621134876,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"444","F26092","F26911",53.2193853503023,52.9311098087509,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"445","F37495","F35622",17.4269947466932,16.8100174689828,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"446","F42304","N45",3.2,1.27334853874985,"Globorotalia tumida-Globorotalia flexuosa"
"447","F88238","F88365",0.957676697039964,0.0927263950859196,"Globorotalia crassaformis"
"448","F20742","N166",32.1,26.9254804087407,"Dentoglobigerina sellii"
"449","F27856","F27665",7.70129534976557,7.24297473824332,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"450","F37484","F37000",3.85154105701288,3.77634080136983,"Globigerinoides obliquus"
"451","F52144","F52401",5.21808091417899,1.79068261384653,"Globorotalia menardii"
"452","F72973","F73416",8.76650517110271,7.93776422947049,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"453","F56028","N90",54,52.9001267393897,"Morozovella lensiformis"
"454","F64960","F64462",27.3368484719009,27.1903360695346,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"455","F16837","F16768",8.0082366368093,7.27691825819667,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"456","F44220","F43155",33.7894754876215,33.4137377570965,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"457","F3478","N104",55.45,50.5831269904273,"Acarinina esnehensis"
"458","F78283","F81388",34.8407939290562,34.6755008113896,"Subbotina linaperta-Subbotina utilisindex"
"459","F75790","N271",33.4,33.1633248632401,"Subbotina eocaena"
"460","F29230","F28921",28.8293342960835,25.4830103126029,"Globigerina officinalis"
"461","F66077","F66274",24.484773185188,23.9633802280797,"Paragloborotalia pseudokugleri-Paragloborotalia kugleri"
"462","F85866","F86874",8.24417243274737,8.00860277981948,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"463","F81684","F77959",35.8684001018666,35.6040818255837,"Subbotina linaperta-Subbotina utilisindex"
"464","F84556","F70296",15.4749537218137,15.2332803071989,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"465","F52841","N35",6.5,5.73958915252893,"Globorotalia multicamerata"
"466","F25927","F25902",55.3585626616212,54.7168269527284,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"467","F11832","F12855",31.902414734402,31.7838843074234,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"468","F8406","N99",59.4,58.5540330356918,"Acarinina subsphaerica"
"469","F46918","F46954",10.1288116370421,9.56199872984085,"Globoturborotalita nepenthes"
"470","F5783","F5259",39.818854784526,39.4344017526096,"Acarinina coalingensis-Acarinina primitiva"
"471","F1389","F1753",47.1959839729633,45.9439464354725,"Acarinina boudreauxi-Acarinina bullbrooki"
"472","F47355","N283",28.9,27.1383633191443,"Globoturborotalita occlusa-Globigerina praebulloides"
"473","F70702","F70779",43.7039175463701,42.7509332485643,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"474","F59926","F60123",5.85329446127871,5.35959563393611,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"475","F72394","F73044",12.0222982005714,11.5035659206216,"Sphaeroidinellopsis disjuncta-Sphaeroidinellopsis seminulina"
"476","F5448","F5638",45.7108218329165,44.986160271763,"Acarinina coalingensis-Acarinina primitiva"
"477","F32257","F32199",12.7600162373951,12.2077547747898,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"478","F18569","F17927",19.4437358174264,16.8149599356879,"Dentoglobigerina baroemoenensis"
"479","F62411","F60900",12.8417134892615,12.8224241983518,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"480","F88365","N59",1,0.957676697039964,"Globorotalia crassaformis"
"481","F79308","N262",55.6,52.4382986870198,"Subbotina roesnaesensis"
"482","F16880","F16354",19.9944412143272,18.2928320879419,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"483","F67759","N215",51.5,50.5232791301375,"Parasubbotina inaequispira"
"484","F30163","F29748",34.9631459697685,34.9337221829779,"Globigerinatheka index"
"485","F36142","F35996",6.95646503799129,5.31594750276068,"Globigerinoides conglobatus"
"486","F59321","F59178",1.43131237070309,0.924683600243446,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"487","F68741","F68877",54.8432973310709,51.6488004416136,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"488","F3312","F8883",55.4794084913935,55.3065161546739,"Acarinina esnaensis-Acarinina wilcoxensis"
"489","F52981","N30",14.6,13.9905199223175,"Globorotalia praemenardii-Globorotalia menardii"
"490","F23308","F23369",9.9514661288459,6.5809465422529,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"491","F28727","F27806",0.965792814799812,0.184414166002534,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"492","F30915","N241",38,36.2013208856353,"Globigerinatheka mexicana"
"493","F37538","F37787",9.65045704546617,9.00108361398781,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"494","F64022","F66418",19.7079489595443,19.5645253964053,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"495","F42979","F43005",24.5284764517751,21.2529065519108,"Globorotaloides stainforthi-Catapsydrax parvulus"
"496","F64462","F64333",28.2398661394906,27.3368484719009,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"497","F30881","F30702",40.9643218610747,40.8161405654174,"Globigerinatheka mexicana"
"498","F10529","F43740",24.78416755081,24.2809523611832,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"499","F75607","N77",45.35,44.4542905824411,"Subbotina crociapertura"
"500","F4904","N142",44.35,44.1681936823134,"Acarinina praetopilensis-Acarinina topilensis"
"501","F75156","F67460",44.7820020814834,42.8743698921259,"Parasubbotina hagni-Subbotina corpulenta"
"502","F4519","F2614",46.6696479731007,44.4760540231969,"Acarinina pentacamerata-Acarinina collactea"
"503","F54201","F53786",56.9291005268903,56.7888038114365,"Morozovella angulata-Morozovella apanthesma-Morozovella aequa"
"504","F17346","F16920",13.0209355376614,12.7696916729771,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"505","F51444","F51362",59.4368614676734,58.9176442875271,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"506","F58002","F57725",43.9838965017098,42.8609879927116,"Morozovelloides coronatus-Morozovelloides crassatus"
"507","F85332","F86091",8.92680679836776,8.75650008363546,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"508","F48528","N344",17.3,16.62278380154,"Globoturborotalita woodi"
"509","F69954","F70091",64.6899469568697,64.5643550884165,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"510","F76727","F75913",43.4449543989089,43.3561350049521,"Subbotina eocaena"
"511","F44481","N201",30.4,24.0989881041483,"Globorotaloides testarugosus"
"512","F79303","N276",47.55,47.4870656865486,"Subbotina roesnaesensis-Globigerina officinalis"
"513","F74140","F74166",33.3821039162125,33.2132357694977,"Subbotina minima-Subbotina angiporoides"
"514","F53871","N84",55.85,55.5675025232998,"Morozovella aequa"
"515","F80400","F80722",57.6393113177456,55.9400190938963,"Subbotina trivialis-Subbotina triangularis"
"516","F52658","F52144",1.79068261384653,0.122548871850595,"Globorotalia menardii"
"517","F88184","F88340",3.0119452867331,2.55108582634108,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"518","F49949","F50601",2.61961837767856,2.12614257229492,"Globorotalia scitula"
"519","F32199","F32023",13.7085758140979,12.7600162373951,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"520","F43155","F10331",33.813711828487,33.7894754876215,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"521","F38735","F38685",13.1132718444687,12.4399908691198,"Globigerinoides subquadratus"
"522","F73451","F72792",4.70251356106728,4.04546815114823,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"523","F47374","N286",23.2,20.2182817222201,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"524","F41685","F41829",9.01788076163611,7.07891192790819,"Globorotalia merotumida-Globorotalia plesiotumida"
"525","F44988","F48198",5.55737189752717,5.53931550994515,"Globoturborotalita woodi-Globoturborotalita apertura"
"526","F78532","F78642",46.2710979268517,43.8671594178116,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"527","F48147","F48035",22.2220968679967,21.7936163424458,"Globoturborotalita woodi"
"528","F44837","F44908",9.80424275686499,8.02933163028676,"Globoturborotalita woodi-Globoturborotalita apertura"
"529","F60765","F60993",9.87879590139662,9.86852573557058,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"530","F601","F1579",44.305403209792,44.1187186718918,"Acarinina boudreauxi-Acarinina bullbrooki"
"531","F6665","F6740",52.6630356294717,51.4885899095563,"Acarinina quetra"
"532","F87438","F85316",11.9879324043415,11.7554267833009,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"533","F21094","N166",32.1,27.5077251032914,"Dentoglobigerina tapuriensis"
"534","F69099","F69050",50.2196461247746,50.0665344304475,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"535","F26811","N1",69.2,63.7880565827306,"Muricohedbergella holmdelensis-Globanomalina archeocompressa-Globanomalina planocompressa"
"536","F87031","F84774",21.8286500560367,21.369349570116,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"537","F11239","F43876",18.3509517032164,18.177169991809,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"538","F60440","F60380",1.0171128107328,0.934942191645503,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"539","F17206","F17159",4.50350787615636,4.19781133403536,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"540","F61150","F62196",1.45690842867873,1.30766009070911,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"541","F77959","F77747",36.2045819794469,35.8684001018666,"Subbotina linaperta-Subbotina utilisindex"
"542","F27551","F28255",8.74321929952573,7.7891457751729,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"543","F69909","F69881",63.695255222898,63.6073285962874,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"544","F77638","F78930",55.4522476804166,49.4947561252494,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"545","F87842","F86705",5.72618527608796,5.57010687554777,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"546","F6653","N133",44.65,41.4312483512107,"Acarinina punctocarinata"
"547","F20177","F24238",27.9774148738296,27.9729519523822,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"548","F31054","N241",38,36.6287782962834,"Globigerinatheka semiinvoluta"
"549","F3197","F3432",54.1185070515969,52.9891555300076,"Acarinina esnaensis-Acarinina wilcoxensis"
"550","F42548","F49850",16.53580366718,15.4319804050401,"Globorotalia praescitula-Globorotalia zealandica"
"551","F15239","F15324",30.7793053480121,30.0820558542979,"Globoturborotalita gnaucki-Ciperoella anguliofficinalis"
"552","F49747","N25",18.3,16.7731365660684,"Globorotalia praescitula-Globorotalia zealandica"
"553","F87671","N337",17,15.6837732763006,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"554","F60875","F61575",14.0982545766854,12.966547703403,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"555","F28814","F28618",4.7318638278835,4.4010860795714,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"556","F55382","F55474",53.7985682395264,52.5461753050121,"Morozovella gracilis-Morozovella formosa"
"557","F18480","F18095",6.88233255989617,5.13183077519527,"Dentoglobigerina baroemoenensis"
"558","F59297","F59321",0.924683600243446,0.755222721518949,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"559","F73913","F74140",33.2132357694977,33.1285648311046,"Subbotina minima-Subbotina angiporoides"
"560","F12403","F12277",28.8530391967692,28.6777486020443,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"561","F86091","F87109",9.39902062475325,8.92680679836776,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"562","F90611","F90819",1.20367158026434,1.0540624100226,"Turborotalita quinqueloba"
"563","F64333","F64608",28.2597329145926,28.2398661394906,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"564","F72572","N345",11.5,11.1887041242095,"Sphaeroidinellopsis kochi"
"565","F44679","F44549",13.1525440485461,12.526229216115,"Globorotaloides variabilis"
"566","F20267","N172",29.5,29.181876016173,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"567","F71461","F71436",53.974871260565,53.205622449386,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"568","F4553","N109",52.6,50.3458342018134,"Acarinina interposita-Acarinina pentacamerata"
"569","F55582","F55366",52.3985200690408,51.8018128040433,"Morozovella gracilis-Morozovella formosa"
"570","F66400","F67227",20.8796565248547,20.2183440104523,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"571","F41914","F41718",6.53439547445392,6.53358390523354,"Globorotalia merotumida-Globorotalia plesiotumida"
"572","F28921","N283",28.9,28.8293342960835,"Globigerina officinalis"
"573","F76384","F76079",42.6153429309033,42.5093158273168,"Subbotina eocaena"
"574","F48321","N342",21.1,20.3190401312277,"Globoturborotalita woodi"
"575","F59044","F59656",3.21978834562236,2.68668092752108,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"576","F48035","N336",22.5,22.2220968679967,"Globoturborotalita woodi"
"577","F286","F2951",49.2297002332937,44.3303702259807,"Acarinina angulosa-Acarinina cuneicamerata"
"578","F55366","F55382",52.5461753050121,52.3985200690408,"Morozovella gracilis-Morozovella formosa"
"579","F29150","F79258",45.877654393313,42.874545111041,"Subbotina roesnaesensis-Globigerina officinalis"
"580","F45680","F45492",7.44432297054678,3.81119897496496,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"581","F30807","F30813",39.5266113304021,39.4262307334348,"Globigerinatheka mexicana"
"582","F8883","F3418",55.802710008719,55.4794084913935,"Acarinina esnaensis-Acarinina wilcoxensis"
"583","F851","F601",44.1187186718918,43.8687414311325,"Acarinina boudreauxi-Acarinina bullbrooki"
"584","F27968","F28323",1.41606434689006,1.08406015485991,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"585","F46593","F46478",28.0752416677354,26.5631810211731,"Globoturborotalita labiacrassata"
"586","F51342","F51444",58.9176442875271,57.272324898208,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"587","F42963","F42979",21.2529065519108,19.7924953094399,"Globorotaloides stainforthi-Catapsydrax parvulus"
"588","F66274","N193",37.2,24.484773185188,"Paragloborotalia pseudokugleri-Paragloborotalia kugleri"
"589","F39580","F39538",7.53096620743192,6.91107120638911,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"590","F35636","F35778",10.3564289728511,5.66983883102424,"Globigerinoides bollii-Globoturborotalita kennetti"
"591","F48376","N324",23.8,23.4265066249541,"Globoturborotalita woodi"
